733.943665,36753562912709360626
1038.450684,87920237592289736129
997.746460,19478450361063206155
1010.985901,76569374525474430786
1051.690186,84314920689266495048
812.816895,17272261061594909177
1164.788696,15977673656394812939
211.267609,88509638561159848103
1247.605591,44447631759621785741
678.591553,59753883189643338604
1080.140869,88977643030925405946
253.661972,22477548128936802105
486.197174,10850646258628472406
1361.690186,99081311034039196933
233.661972,05664004626756987282
877.183105,96027613215991491075
935.211243,70480429610422205529
1021.830994,28380409196254499360
400.281677,02943517431469422641
1342.112671,88928886838333804768
565.633789,06879033373265265879
95.915489,04104870862479392830
737.746460,78915492574994593570
1284.084473,19978253490201962120
718.309875,31190567740647485826
1176.760620,66462896070101377264
85.352112,20290994510378860467
806.901428,09759785338379378741
446.901398,09885843713809799324
567.605652,71220217517417111704
216.338028,85166219648081022975
1399.154907,46379749170608539415
76.478874,15549838522270346363
891.267578,44397258902476571333
1380.985962,51087635080411359341
495.492950,08356599076376150650
80.704224,12269104274032803700
1387.042236,49274252443860892231
947.605652,34224517571698133379
920.985901,67048481685219960649
928.169006,08931489677371221509
77.605637,40137411303217565422
707.183105,72416578592736479722
1054.929565,63021565003466025895
1219.295776,60837821058550738230
857.323914,77691190898803706921
1025.070435,79762715884565684883
416.478882,75245057327213494195
350.845062,41221620229743561403
579.154907,27798107601025197131
936.478882,06874924459128960640
604.929565,45466399521309913458
388.873230,73389553860336187051
893.380310,03004542499949816393
772.816895,46156172292812478637
1346.338013,23725376813640358509
100.000000,80249012006390838731
1159.436646,05031801791035948469
26.197184,90303379499194206595
742.112671,11437273392444993832
944.225342,54394955739072729050
781.830994,17936212539188705279
413.098602,96368466727410064437
925.492981,47217956895521599162
720.422546,05321976820643369048
1061.971802,12973809231874163855
1292.112671,12648562526913315269
386.056335,46074379002269035587
317.042267,70604130296093543643
1186.901367,91094562591774119138
661.267578,49313879388400868238
267.605621,05926852836787266297
16.197184,37235178941643548733
933.239441,01457078993946455560
718.309875,26992965538673602693
541.126770,87652400685494683236
84.788734,24704965464251613771
913.661987,10890134858220636105
677.605652,42003390433424538113
1103.661987,58133975449672101377
1050.281738,39104118643477074530
1163.380249,29930279952083596563
1298.732422,20747301675788907803
306.056335,03673221533828580869
180.422531,37437139642029574649
1400.281738,23181389245100133000
932.394348,22479854786006437581
1.408451,93026438670819816485
80.140846,15970628950272817797
723.943665,88980520243730015800
1029.295776,47531420130048220245
993.098572,40842542757522866009
73.661972,26948282786770945422
1066.056396,96574394406022843111
1206.478882,00025769198765114857
981.126770,69143676976090766877
73.943665,65376972640754012801
1183.239380,20716495351100708164
877.323914,49862252327390150697
380.281677,28998936360449664198
982.676086,49055016028849834491
293.239441,57624255052977681203
970.704224,87463804979751378095
1106.197144,13273323861609191509
88.169014,96824653474714048334
745.070435,15546696756430025385
787.042236,56673408081535114011
948.309875,57851609124901443251
573.380310,26069680867544605539
1099.295776,50496743096604582868
325.070435,34017780897839725024
719.436646,06265663417130829010
1027.323975,16788213893541227791
1214.507080,04787680861452593884
